{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': 'environ({\'SHELL\': \'/bin/bash\', \'CONDA_EXE\': \'/home/domain/silwer/prog/miniconda3/bin/conda\', \'_CE_M\': \'\', \'JUPYTERHUB_SERVICE_URL\': \'http://127.0.0.1:48033/user/silwer/\', \'LANGUAGE\': \'en_US:en\', \'JUPYTERHUB_API_TOKEN\': \'66c9a24f3ddb40179865df79f6369700\', \'JUPYTERHUB_BASE_URL\': \'/\', \'EDITOR\': \'vim\', \'ENV\': \'/usr/share/modules/init/profile.sh\', \'PWD\': \'/home/domain/data/silwer/orf2/imp/paper_final_4/run_0\', \'CONDA_PREFIX\': \'/home/domain/silwer/prog/miniconda3/envs/imp\', \'MODULESHOME\': \'/usr/share/modules\', \'JUPYTER_SERVER_URL\': \'http://127.0.0.1:48033/user/silwer/\', \'MANPATH\': \':\', \'JUPYTERHUB_SERVER_NAME\': \'\', \'LINES\': \'56\', \'HOME\': \'/home/domain/silwer\', \'LANG\': \'en_US.UTF-8\', \'LS_COLORS\': \'no=00;38;5;244:rs=0:di=00;38;5;33:ln=01;38;5;37:mh=00:pi=48;5;230;38;5;136;01:so=48;5;230;38;5;136;01:do=48;5;230;38;5;136;01:bd=48;5;230;38;5;244;01:cd=48;5;230;38;5;244;01:or=48;5;235;38;5;160:su=48;5;160;38;5;230:sg=48;5;136;38;5;230:ca=30;41:tw=48;5;64;38;5;230:ow=48;5;235;38;5;33:st=48;5;33;38;5;230:ex=01;38;5;64:*.tar=00;38;5;61:*.tgz=01;38;5;61:*.arj=01;38;5;61:*.taz=01;38;5;61:*.lzh=01;38;5;61:*.lzma=01;38;5;61:*.tlz=01;38;5;61:*.txz=01;38;5;61:*.zip=01;38;5;61:*.z=01;38;5;61:*.Z=01;38;5;61:*.dz=01;38;5;61:*.gz=01;38;5;61:*.lz=01;38;5;61:*.xz=01;38;5;61:*.bz2=01;38;5;61:*.bz=01;38;5;61:*.tbz=01;38;5;61:*.tbz2=01;38;5;61:*.tz=01;38;5;61:*.deb=01;38;5;61:*.rpm=01;38;5;61:*.jar=01;38;5;61:*.rar=01;38;5;61:*.ace=01;38;5;61:*.zoo=01;38;5;61:*.cpio=01;38;5;61:*.7z=01;38;5;61:*.rz=01;38;5;61:*.apk=01;38;5;61:*.jpg=00;38;5;136:*.JPG=00;38;5;136:*.jpeg=00;38;5;136:*.gif=00;38;5;136:*.bmp=00;38;5;136:*.pbm=00;38;5;136:*.pgm=00;38;5;136:*.ppm=00;38;5;136:*.tga=00;38;5;136:*.xbm=00;38;5;136:*.xpm=00;38;5;136:*.tif=00;38;5;136:*.tiff=00;38;5;136:*.png=00;38;5;136:*.svg=00;38;5;136:*.svgz=00;38;5;136:*.mng=00;38;5;136:*.pcx=00;38;5;136:*.dl=00;38;5;136:*.xcf=00;38;5;136:*.xwd=00;38;5;136:*.yuv=00;38;5;136:*.cgm=00;38;5;136:*.emf=00;38;5;136:*.eps=00;38;5;136:*.CR2=00;38;5;136:*.ico=00;38;5;136:*.tex=01;38;5;245:*.rdf=01;38;5;245:*.owl=01;38;5;245:*.n3=01;38;5;245:*.ttl=01;38;5;245:*.nt=01;38;5;245:*.torrent=01;38;5;245:*Makefile=01;38;5;245:*Rakefile=01;38;5;245:*build.xml=01;38;5;245:*rc=01;38;5;245:*1=01;38;5;245:*.nfo=01;38;5;245:*README=01;38;5;245:*README.txt=01;38;5;245:*readme.txt=01;38;5;245:*README.md=01;38;5;245:*README.markdown=01;38;5;245:*ini=01;38;5;245:*yml=01;38;5;245:*cfg=01;38;5;245:*conf=01;38;5;245:*.log=00;38;5;240:*.bak=00;38;5;240:*.aux=00;38;5;240:*.bbl=00;38;5;240:*.blg=00;38;5;240:*~=00;38;5;240:*#=00;38;5;240:*.part=00;38;5;240:*.incomplete=00;38;5;240:*.swp=00;38;5;240:*.tmp=00;38;5;240:*.temp=00;38;5;240:*.o=00;38;5;240:*.pyc=00;38;5;240:*.class=00;38;5;240:*.cache=00;38;5;240:*.aac=00;38;5;166:*.au=00;38;5;166:*.flac=00;38;5;166:*.mid=00;38;5;166:*.midi=00;38;5;166:*.mka=00;38;5;166:*.mp3=00;38;5;166:*.mpc=00;38;5;166:*.ogg=00;38;5;166:*.ra=00;38;5;166:*.wav=00;38;5;166:*.m4a=00;38;5;166:*.axa=00;38;5;166:*.oga=00;38;5;166:*.spx=00;38;5;166:*.xspf=00;38;5;166:*.mov=01;38;5;166:*.mpg=01;38;5;166:*.mpeg=01;38;5;166:*.m2v=01;38;5;166:*.mkv=01;38;5;166:*.ogm=01;38;5;166:*.mp4=01;38;5;166:*.m4v=01;38;5;166:*.mp4v=01;38;5;166:*.vob=01;38;5;166:*.qt=01;38;5;166:*.nuv=01;38;5;166:*.wmv=01;38;5;166:*.asf=01;38;5;166:*.rm=01;38;5;166:*.rmvb=01;38;5;166:*.flc=01;38;5;166:*.avi=01;38;5;166:*.fli=01;38;5;166:*.flv=01;38;5;166:*.gl=01;38;5;166:*.m2ts=01;38;5;166:*.axv=01;38;5;166:*.anx=01;38;5;166:*.ogv=01;38;5;166:*.ogx=01;38;5;166:\', \'JPY_API_TOKEN\': \'66c9a24f3ddb40179865df79f6369700\', \'COLUMNS\': \'258\', \'CONDA_PROMPT_MODIFIER\': \'(imp) \', \'JUPYTERHUB_SERVICE_PREFIX\': \'/user/silwer/\', \'PYDEVD_USE_FRAME_EVAL\': \'NO\', \'JUPYTERHUB_OAUTH_CALLBACK_URL\': \'/user/silwer/oauth_callback\', \'JUPYTERHUB_SINGLEUSER_APP\': \'jupyter_server.serverapp.ServerApp\', \'X3DNA\': \'/home/domain/silwer/prog/x3dna-v2.1\', \'LESSCLOSE\': \'/usr/bin/lesspipe %s %s\', \'MODULEPATH_modshare\': \'/etc/environment-modules/modules:1:/usr/share/modules/$MODULE_VERSION/modulefiles:1:/usr/share/modules/modulefiles:1:/usr/share/modules/versions:1\', \'JUPYTER_SERVER_ROOT\': \'/home/domain/silwer/work/jupyter\', \'TERM\': \'xterm\', \'__GL_SHADER_DISK_CACHE\': \'0\', \'_CE_CONDA\': \'\', \'LESSOPEN\': \'| /usr/bin/lesspipe %s\', \'USER\': \'silwer\', \'CONDA_SHLVL\': \'1\', \'LOADEDMODULES\': \'\', \'SHLVL\': \'1\', \'PYXTERM_DIMENSIONS\': \'80x25\', \'BASH_ENV\': \'/usr/share/modules/init/bash\', \'JUPYTERHUB_API_URL\': \'http://127.0.0.1:8081/hub/api\', \'LC_MESSAGES\': \'en_US.UTF-8\', \'JUPYTERHUB_CLIENT_ID\': \'jupyterhub-user-silwer\', \'JUPYTERHUB_OAUTH_SCOPES\': \'["access:servers!server=silwer/", "access:servers!user=silwer"]\', \'JUPYTERHUB_HOST\': \'\', \'CONDA_PYTHON_EXE\': \'/home/domain/silwer/prog/miniconda3/bin/python\', \'LC_CTYPE\': \'en_US.UTF-8\', \'CONDA_DEFAULT_ENV\': \'imp\', \'LC_COLLATE\': \'en_US.UTF-8\', \'XDG_DATA_DIRS\': \'/usr/local/share:/usr/share:/var/lib/snapd/desktop\', \'BROWSER\': \'chromium-browser\', \'PATH\': \'/home/domain/silwer/prog/miniconda3/envs/imp/bin:/home/domain/silwer/.cargo/bin:/home/domain/silwer/yandex-cloud/bin:/home/domain/silwer/prog/miniconda3/condabin:/home/domain/silwer/Gabedit64:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin:/home/domain/silwer/prog/x3dna-v2.1/bin:/home/domain/silwer/Gabedit64:/home/domain/silwer/Downloads/cctbx_build/bin:/usr/lib/python2.7/dist-packages/AutoDockTools/Utilities24:/home/domain/silwer/.local/bin\', \'MODULEPATH\': \'/etc/environment-modules/modules:/usr/share/modules/versions:/usr/share/modules/$MODULE_VERSION/modulefiles:/usr/share/modules/modulefiles:/home/domain/data/prog/modules\', \'JUPYTERHUB_USER\': \'silwer\', \'JUPYTERHUB_ACTIVITY_URL\': \'http://127.0.0.1:8081/hub/api/users/silwer/activity\', \'OLDPWD\': \'/home/domain/data/silwer/orf2/imp\', \'MODULES_CMD\': \'/usr/lib/x86_64-linux-gnu/modulecmd.tcl\', \'BASH_FUNC_switchml%%\': \'() {  typeset swfound=1;\\n if [ "${MODULES_USE_COMPAT_VERSION:-0}" = \\\'1\\\' ]; then\\n typeset swname=\\\'main\\\';\\n if [ -e /usr/lib/x86_64-linux-gnu/modulecmd.tcl ]; then\\n typeset swfound=0;\\n unset MODULES_USE_COMPAT_VERSION;\\n fi;\\n else\\n typeset swname=\\\'compatibility\\\';\\n if [ -e /usr/lib/x86_64-linux-gnu/modulecmd-compat ]; then\\n typeset swfound=0;\\n MODULES_USE_COMPAT_VERSION=1;\\n export MODULES_USE_COMPAT_VERSION;\\n fi;\\n fi;\\n if [ $swfound -eq 0 ]; then\\n echo "Switching to Modules $swname version";\\n source /usr/share/modules/init/bash;\\n else\\n echo "Cannot switch to Modules $swname version, command not found";\\n return 1;\\n fi\\n}\', \'BASH_FUNC_module%%\': \'() {  _module_raw "$@" 2>&1\\n}\', \'BASH_FUNC__module_raw%%\': \'() {  unset _mlshdbg;\\n if [ "${MODULES_SILENT_SHELL_DEBUG:-0}" = \\\'1\\\' ]; then\\n case "$-" in \\n *v*x*)\\n set +vx;\\n _mlshdbg=\\\'vx\\\'\\n ;;\\n *v*)\\n set +v;\\n _mlshdbg=\\\'v\\\'\\n ;;\\n *x*)\\n set +x;\\n _mlshdbg=\\\'x\\\'\\n ;;\\n *)\\n _mlshdbg=\\\'\\\'\\n ;;\\n esac;\\n fi;\\n unset _mlre _mlIFS;\\n if [ -n "${IFS+x}" ]; then\\n _mlIFS=$IFS;\\n fi;\\n IFS=\\\' \\\';\\n for _mlv in ${MODULES_RUN_QUARANTINE:-};\\n do\\n if [ "${_mlv}" = "${_mlv##*[!A-Za-z0-9_]}" -a "${_mlv}" = "${_mlv#[0-9]}" ]; then\\n if [ -n "`eval \\\'echo ${\\\'$_mlv\\\'+x}\\\'`" ]; then\\n _mlre="${_mlre:-}${_mlv}_modquar=\\\'`eval \\\'echo ${\\\'$_mlv\\\'}\\\'`\\\' ";\\n fi;\\n _mlrv="MODULES_RUNENV_${_mlv}";\\n _mlre="${_mlre:-}${_mlv}=\\\'`eval \\\'echo ${\\\'$_mlrv\\\':-}\\\'`\\\' ";\\n fi;\\n done;\\n if [ -n "${_mlre:-}" ]; then\\n eval `eval ${_mlre}/usr/bin/tclsh8.6 /usr/lib/x86_64-linux-gnu/modulecmd.tcl bash \\\'"$@"\\\'`;\\n else\\n eval `/usr/bin/tclsh8.6 /usr/lib/x86_64-linux-gnu/modulecmd.tcl bash "$@"`;\\n fi;\\n _mlstatus=$?;\\n if [ -n "${_mlIFS+x}" ]; then\\n IFS=$_mlIFS;\\n else\\n unset IFS;\\n fi;\\n unset _mlre _mlv _mlrv _mlIFS;\\n if [ -n "${_mlshdbg:-}" ]; then\\n set -$_mlshdbg;\\n fi;\\n unset _mlshdbg;\\n return $_mlstatus\\n}\', \'_\': \'/home/domain/silwer/prog/miniconda3/envs/imp/bin/mpirun\', \'ZES_ENABLE_SYSMAN\': \'1\', \'HYDI_CONTROL_FD\': \'7\', \'GFORTRAN_UNBUFFERED_PRECONNECTED\': \'y\', \'MPIR_CVAR_CH3_INTERFACE_HOSTNAME\': \'ripper\', \'MPI_LOCALNRANKS\': \'20\', \'MPI_LOCALRANKID\': \'19\', \'PMI_RANK\': \'19\', \'PMI_FD\': \'83\', \'PMI_SIZE\': \'20\'})', 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.18.0', 'PMI_VERSION': '2.18.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '2.4999999999999956', 4: 1823.6819096660047} 
{0: '0.6662191642893103', 1: '0.0', 2: '0.0', 3: '1.1556667891041859', 4: 1547.4216960122412} 
{0: '0.6662751677852349', 1: '0.0', 2: '0.0', 3: '1.2127655279446254', 4: 1568.9494849291982} 
{0: '0.6663311524911928', 1: '0.0', 2: '0.0', 3: '1.272685379244043', 4: 1548.9903562342345} 
{0: '0.6663871184166387', 1: '0.0', 2: '0.0', 3: '1.3355657274383788', 4: 1564.1840070507428} 
{0: '0.6664430655710213', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1573.1310897135622} 
{0: '0.6663313212608988', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1580.195095620592} 
{0: '0.666219614417435', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1571.948396252624} 
{0: '0.6662755615152531', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1598.54960982415} 
{0: '0.6663314898609016', 1: '0.0', 2: '0.0', 3: '1.5434689558663075', 4: 1556.2575016408427} 
{0: '0.6662198391420912', 1: '0.0', 2: '0.0', 3: '1.5434689558663075', 4: 1550.10273204548} 
{0: '0.6662757580834311', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1552.8400074402114} 
{0: '0.6663316582914572', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1570.0154283271063} 
{0: '0.666387539775582', 1: '0.0', 2: '0.0', 3: '1.3355657274383788', 4: 1569.2532221760234} 
{0: '0.666443402545211', 1: '0.0', 2: '0.0', 3: '1.272685379244043', 4: 1549.967624162362} 
{0: '0.6664992466097438', 1: '0.0', 2: '0.0', 3: '1.2127655279446254', 4: 1562.876727354837} 
{0: '0.6663876799464346', 1: '0.0', 2: '0.0', 3: '1.2127655279446254', 4: 1541.4733484489607} 
{0: '0.6664435146443515', 1: '0.0', 2: '0.0', 3: '1.272685379244043', 4: 1554.1070639722452} 
{0: '0.6664993306559571', 1: '0.0', 2: '0.0', 3: '1.3355657274383788', 4: 1538.3577543571482} 
{0: '0.6665551279906308', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1557.6997580383277} 
{0: '0.666610906657745', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1579.7662155608893} 
{0: '0.6666666666666666', 1: '0.0', 2: '0.0', 3: '1.5434689558663075', 4: 1555.0101151637239} 
{0: '0.6667224080267559', 1: '0.0', 2: '0.0', 3: '1.6197280745415532', 4: 1587.422512411928} 
{0: '0.6667781307473667', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1583.2919446166302} 
{0: '0.6668338348378469', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1568.6034573234701} 
{0: '0.666889520307538', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1598.9728426056581} 
{0: '0.6669451871657754', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1590.4516278949388} 
{0: '0.667000835421888', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1586.0858039181817} 
{0: '0.6668894086201136', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1588.2048721549063} 
{0: '0.6669450476031401', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1613.915892244499} 
{0: '0.6668336673346693', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1621.7055783347803} 
{0: '0.6668892970445818', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1630.082842649612} 
{0: '0.6669449081803005', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1611.5239457847697} 
{0: '0.6668335837088967', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1624.5605119088184} 
{0: '0.6667222963951935', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1597.2982549927174} 
{0: '0.6667779075588186', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1659.4025326043395} 
{0: '0.6668335001668335', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1641.8875360274142} 
{0: '0.6668890742285237', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1650.0620179906286} 
{0: '0.6667778519012675', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1635.3472466421354} 
{0: '0.6668334167083542', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1658.1421484054185} 
{0: '0.6668889629876625', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1615.0602920637439} 
{0: '0.6669444907484581', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1653.4412764218876} 
{0: '0.6668333333333333', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1629.7491118274143} 
{0: '0.6668888518580237', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1641.1220116783836} 
{0: '0.6669443518827057', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1602.3992267821702} 
{0: '0.6668332500416458', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1658.031694667503} 
{0: '0.66672218520986', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1662.312673649481} 
{0: '0.6667776852622814', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1665.6047302692732} 
{0: '0.6666666666666666', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1648.6105990400627} 
{0: '0.6667221574829366', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1643.6241661184536} 
{0: '0.6667776298268975', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1633.7589491953258} 
{0: '0.6668330837077717', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1621.2436516183675} 
{0: '0.6668885191347754', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1607.8642826246305} 
{0: '0.6669439361171187', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1600.1007280033919} 
{0: '0.6669993346640053', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1613.5354106859047} 
{0: '0.6670547147846333', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1598.375455288836} 
{0: '0.6669437978051214', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1612.8520201187237} 
{0: '0.6669991687448047', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1602.9903072062602} 
{0: '0.6668882978723404', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1592.0122981526683} 
{0: '0.6667774638524181', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1613.5835762680858} 
{0: '0.6668328348288468', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1629.8642881455369} 
{0: '0.666888187406546', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1648.0064329999498} 
{0: '0.6669435215946844', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1634.1087361993023} 
{0: '0.6669988374024248', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1640.069587301504} 
{0: '0.667054134838924', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1669.9645002683378} 
{0: '0.6671094139133322', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1684.75815913302} 
{0: '0.6669986719787516', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1666.0723161701217} 
{0: '0.6670539419087137', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1670.6552116714893} 
{0: '0.6671091934948556', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1639.1949848322977} 
{0: '0.6671644267463083', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1653.19340956416} 
{0: '0.6670537491705375', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1626.0854974276526} 
{0: '0.6669431083098358', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1634.4720688205914} 
{0: '0.6669983416252073', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1602.9202406179988} 
{0: '0.6670535566241088', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1593.4123281569587} 
{0: '0.6671087533156499', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1607.981280371076} 
{0: '0.6669981766948451', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1628.4223431406558} 
{0: '0.6670533642691415', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1610.1956137190182} 
{0: '0.6671085335542668', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1594.820353521417} 
{0: '0.6669980119284294', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1605.8932756750037} 
{0: '0.6670531721053503', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1609.9157098318285} 
{0: '0.667108314011262', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1585.9903404132888} 
{0: '0.6671634376552409', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1592.9788665655492} 
{0: '0.6670529801324503', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1593.221394253332} 
{0: '0.6671080946863102', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1600.5230776926192} 
{0: '0.6671631909963588', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1608.5123645749159} 
{0: '0.6672182690716532', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1642.2982537845478} 
{0: '0.6672733289212442', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1613.3804646970048} 
{0: '0.667328370554177', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1625.9847256465605} 
{0: '0.6672179953688389', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1613.9756785296283} 
{0: '0.6672730279477427', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1631.0519224932827} 
{0: '0.6673280423280423', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1631.8170182290476} 
{0: '0.6672177219375103', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1612.2602198351165} 
{0: '0.6671074380165289', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1612.4533190808972} 
{0: '0.6671624524871922', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1646.5177003114454} 
{0: '0.6672174487772637', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1629.8970273055595} 
{0: '0.6672724268957542', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1648.9579351298937} 
{0: '0.6671622068054179', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1604.1215157585548} 
{0: '0.6670520231213873', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1607.4347977446641} 
{0: '0.6669418758256275', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1612.8713585797136} 
{0: '0.6669968631335644', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1622.454508937384} 
{0: '0.6670518322878838', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1607.47834567197} 
{0: '0.6671067832975739', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1638.9365993104138} 
{0: '0.6671617161716171', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1634.1420507900698} 
{0: '0.6672166309189903', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1641.087634850695} 
{0: '0.6671065654899373', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1660.803822968591} 
{0: '0.6669965363681346', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1652.5839766897866} 
{0: '0.6670514511873351', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1644.4644895546849} 
{0: '0.6671063478977741', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1699.3350641719912} 
{0: '0.6669963732278272', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1663.3734016005815} 
{0: '0.6670512609197297', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1667.8634286608878} 
{0: '0.666941331575478', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1636.6103173201386} 
{0: '0.6669962102488054', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1666.9632192814702} 
{0: '0.6668863261943987', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1705.8563212616677} 
{0: '0.6667764783396475', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1653.4472534399663} 
{0: '0.6666666666666666', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1685.9122400914189} 
{0: '0.6665568911575828', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1621.02843352677} 
{0: '0.6664471517945341', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1620.1948758603764} 
{0: '0.6665020576131687', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1647.3569757399164} 
{0: '0.6665569453587886', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1626.130213544914} 
{0: '0.666611815040316', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1666.3865768673047} 
{0: '0.6665021388614676', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1663.087569492216} 
{0: '0.6665569995064978', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1621.3852838206712} 
{0: '0.6664473684210527', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1618.7985362663044} 
{0: '0.6665022200296004', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1610.4908719030168} 
{0: '0.6665570536007892', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1621.2381998033838} 
{0: '0.6666118691435147', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1595.1320191275356} 
{0: '0.6666666666666666', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1573.9800573630619} 
{0: '0.666721446179129', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1584.8573417341556} 
{0: '0.6667762076897799', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1595.1584928432778} 
{0: '0.6668309512074914', 1: '0.0', 2: '0.0', 3: '1.6197280745415532', 4: 1598.9778595198177} 
{0: '0.6667214191852825', 1: '0.0', 2: '0.0', 3: '1.6197280745415532', 4: 1582.5853169052248} 
{0: '0.6667761537198227', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1592.0500177562703} 
{0: '0.6668308702791461', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1580.3973548482354} 
{0: '0.6667213922180266', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1592.4361383638402} 
{0: '0.6667760998030203', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1584.8875084371678} 
{0: '0.6666666666666666', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1603.5088106698558} 
{0: '0.666721365277322', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1575.6007792484395} 
{0: '0.6667760459392945', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1598.502384984566} 
{0: '0.6668307086614174', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1599.9294309505444} 
{0: '0.6667213383631294', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1597.4917570790708} 
{0: '0.6667759921285668', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1594.316522932288} 
